what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578083883534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083897157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083907861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083939878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083943513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083950822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083954446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083958121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083964574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083969308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083971007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083983837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083994022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578083998729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084007916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084014470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084017372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084021016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084027712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578084036536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578084045858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084049323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084055065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084059021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084061168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578084070149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084074504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084079341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084081912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084086616
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084086788
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084086828
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578084097556
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084097556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084099491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084126635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084130687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084133638
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084133798
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084133843
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578084140026
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084140026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084143287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084500086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084521017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084525590
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084525783
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578084525834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084529233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084783887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578084786694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158846315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158847079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158848156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158860042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158861776
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1578158867378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158885583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158887086
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578158889096
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578158889207
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578158889207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578158911608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578159795943
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1578159810210
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1578159811062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1578159811423
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1578159812140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578159844458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578159902722
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578159904707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578159906266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578159918088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578159922077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578159964739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160011205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578160032980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160036312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160039197
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160039471
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160039540
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160044554
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160047133
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160051939
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160057355
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160058129
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160058129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578160059532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160062211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160064770
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160064940
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160064991
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160071737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578160074570
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160076199
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160078117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578160079234
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160080470
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160081407
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160081407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160085737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160088858
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160089009
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160089066
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160092850
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160092850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160095052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160108732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578160119905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578160123019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160126176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160129250
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160129397
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160129446
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160153476
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160153476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160157300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160199061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160203400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160206093
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160206260
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160206314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160220592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160249784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160253859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160306216
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160309339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160319370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578160320319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578160324783
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160325791
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578160326596
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578160326596
