what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576785925506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576785926710
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576785932379
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576785932379
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576785933874
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576785935997
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576785937369
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576785937370
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576785938951
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576785938951
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576785940028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576785950849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788134322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788144273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788337074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788374323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788883402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788894017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788907855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788915332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788930702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576788945249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576789612770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576789628771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576789674318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576789686550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576791724852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576791726740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576850427200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576850430921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576855182008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576855208036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576855518171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576855561210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576930599041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576930605591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576948590827
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576948594088
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576948601453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576948606465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577025457671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577025461297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577025467849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1577025485520
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577025489845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1577025493820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577025502848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1577025521654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577025522500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1577025526947
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1577456921692
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1577456921723
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1577456921723
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1577456921739
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1577456921739
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1577456921754
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1577456921754
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1577456921754
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1577456921754
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1577456921754
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1577456921770
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1577456921770
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1577456921770
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1577456921785
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1577456921785
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1577456921785
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1577456921785
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1577456921785
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1577456921801
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1577456921817
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1577456921848
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1577456921848
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1577456921848
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1577456921848
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1577456921848
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1577456921848
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1577456921848
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1577456921848
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1577456921848
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1577456921848
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1577456921848
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1577456921848
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1577456921864
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1577456921864
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1577456921864
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1577456921879
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1577456921879
